#FILE:                       ,A8%DC14; 30-1-2025.ngb-ds3         ,,,,,,,
#FORMAT:                     ,NETZSCH5                           ,,,,,,,
#IDENTITY:                   ,GEOPOLYMER PASTE                   ,,,,,,,
#DECIMAL:                    ,POINT                              ,,,,,,,
#SEPARATOR:                  ,COMMA                              ,,,,,,,
#MTYPE:                      ,DSC                                ,,,,,,,
#INSTRUMENT:                 ,Microlab TU Delft                  ,,,,,,,
#PROJECT:                    ,                                   ,,,,,,,
#DATE/TIME:                  ,31/01/2025 4:40:42 PM              ,,,,,,,
#CORR. FILE:                 ,Blank with cover; 13-1-2025.ngb-bs3,,,,,,,
#LABORATORY:                 ,TU Delft Micro Lab                 ,,,,,,,
#OPERATOR:                   ,Ahmed                              ,,,,,,,
#REMARK:                     ,under Argon atmosphere, 10K/min    ,,,,,,
#SAMPLE:                     ,A8%DC14                            ,,,,,,,
#SAMPLE MASS /mg:            ,32.8,,,,,,,
#MATERIAL:                   ,Geopolymer paste                   ,,,,,,,
#REFERENCE:                  ,blank                              ,,,,,,,
#REFERENCE MASS /mg:         ,0,,,,,,,
#TYPE OF CRUCIBLE:           ,DSC/TG pan Al2O3                   ,,,,,,,
#SAMPLE CRUCIBLE MASS /mg:   ,0,,,,,,,
#REFERENCE CRUCIBLE MASS /mg:,0,,,,,,,
#CORR. CODE:                 ,20,,,,,,,
#EXO:                        ,-1,,,,,,,
#RANGE:                      ,40/10.0(K/min)/1000                ,,,,,,,
#SEGMENT:                    ,S2/2                               ,,,,,,,
,,,,,,,,
##Temp./øC,Time/min,DSC/(mW/mg),Mass/%,Gas Flow(purge1)/(ml/min),Gas Flow(purge2)/(ml/min),Gas Flow(protective)/(ml/min),DTG/(%/min),Sensit./(uV/mW)
949.02301,106.08083,-1.5721,68.75045,50,0.00E+00,20,-0.13543,0.50371
949.07599,106.08583,-1.5723,68.74977,50,0.00E+00,20,-0.13533,0.50369
949.13098,106.09084,-1.57222,68.74909,50,0.00E+00,20,-0.13508,0.50367
949.177,106.09583,-1.57236,68.74842,50,0.00E+00,20,-0.13475,0.50365
949.22101,106.10083,-1.57236,68.74775,50,0.00E+00,20,-0.13443,0.50364
949.27502,106.10583,-1.57279,68.74708,50,0.00E+00,20,-0.13415,0.50362
949.32898,106.11083,-1.57289,68.7464,50,0.00E+00,20,-0.13391,0.5036
949.37799,106.11584,-1.57299,68.74574,50,0.00E+00,20,-0.13372,0.50358
949.42798,106.12083,-1.573,68.74507,50,0.00E+00,20,-0.13358,0.50357
949.48199,106.12583,-1.57306,68.7444,50,0.00E+00,20,-0.1335,0.50355
949.52301,106.13084,-1.57319,68.74374,50,0.00E+00,20,-0.13349,0.50353
949.57202,106.13583,-1.57329,68.74307,50,0.00E+00,20,-0.13357,0.50352
949.62903,106.14083,-1.57331,68.74241,50,0.00E+00,20,-0.13371,0.5035
949.67499,106.14584,-1.5734,68.74173,50,0.00E+00,20,-0.13385,0.50348
949.71899,106.15083,-1.5734,68.74106,50,0.00E+00,20,-0.13395,0.50347
949.776,106.15583,-1.57337,68.74039,50,0.00E+00,20,-0.13394,0.50345
949.82098,106.16084,-1.57319,68.73972,50,0.00E+00,20,-0.13383,0.50343
949.875,106.16583,-1.57329,68.73905,50,0.00E+00,20,-0.13366,0.50341
949.91498,106.17083,-1.57334,68.73838,50,0.00E+00,20,-0.13346,0.5034
949.96899,106.17583,-1.57363,68.73772,50,0.00E+00,20,-0.13326,0.50338
950.02197,106.18083,-1.57378,68.73705,50,0.00E+00,20,-0.13306,0.50336
950.07098,106.18584,-1.57364,68.73639,50,0.00E+00,20,-0.13287,0.50334
950.11902,106.19083,-1.5737,68.73572,50,0.00E+00,20,-0.13271,0.50333
950.172,106.19583,-1.57348,68.73506,50,0.00E+00,20,-0.13256,0.50331
950.21698,106.20084,-1.57315,68.7344,50,0.00E+00,20,-0.13242,0.50329
950.26599,106.20583,-1.57307,68.73373,50,0.00E+00,20,-0.13232,0.50328
950.31702,106.21083,-1.57298,68.73308,50,0.00E+00,20,-0.13229,0.50326
950.36298,106.21584,-1.57289,68.73242,50,0.00E+00,20,-0.13234,0.50324
950.40802,106.22083,-1.57276,68.73176,50,0.00E+00,20,-0.13241,0.50323
950.46802,106.22583,-1.57264,68.73109,50,0.00E+00,20,-0.13244,0.50321
950.50403,106.23083,-1.57208,68.73042,50,0.00E+00,20,-0.13236,0.5032
950.55701,106.23583,-1.57199,68.72976,50,0.00E+00,20,-0.13221,0.50318
950.60602,106.24084,-1.57163,68.7291,50,0.00E+00,20,-0.13205,0.50316
950.65802,106.24583,-1.57159,68.72845,50,0.00E+00,20,-0.13195,0.50314
950.70697,106.25083,-1.57128,68.72779,50,0.00E+00,20,-0.13193,0.50313
950.75,106.25584,-1.57086,68.72713,50,0.00E+00,20,-0.13195,0.50311
950.80298,106.26083,-1.57041,68.72647,50,0.00E+00,20,-0.13194,0.50309
950.84302,106.26583,-1.57018,68.72581,50,0.00E+00,20,-0.13185,0.50308
950.89099,106.27084,-1.57027,68.72514,50,0.00E+00,20,-0.13166,0.50306
950.94397,106.27583,-1.57005,68.72449,50,0.00E+00,20,-0.13143,0.50304
951,106.28083,-1.56984,68.72383,50,0.00E+00,20,-0.13123,0.50302
951.04199,106.28584,-1.5696,68.72318,50,0.00E+00,20,-0.13112,0.50301
951.08398,106.29083,-1.56886,68.72252,50,0.00E+00,20,-0.13109,0.503
951.14502,106.29583,-1.56874,68.72187,50,0.00E+00,20,-0.13112,0.50297
951.18903,106.30083,-1.56842,68.72121,50,0.00E+00,20,-0.13111,0.50296
951.23199,106.30583,-1.56814,68.72055,50,0.00E+00,20,-0.13101,0.50294
951.28198,106.31084,-1.56796,68.7199,50,0.00E+00,20,-0.13083,0.50293
951.33502,106.31583,-1.56784,68.71925,50,0.00E+00,20,-0.13059,0.50291
951.39099,106.32083,-1.5679,68.71859,50,0.00E+00,20,-0.13038,0.50289
951.43103,106.32584,-1.56775,68.71794,50,0.00E+00,20,-0.13025,0.50288
951.48602,106.33083,-1.56726,68.71729,50,0.00E+00,20,-0.13022,0.50286
951.53198,106.33583,-1.56661,68.71664,50,0.00E+00,20,-0.13026,0.50284
951.58197,106.34084,-1.56625,68.71599,50,0.00E+00,20,-0.13035,0.50282
951.63098,106.34583,-1.56621,68.71534,50,0.00E+00,20,-0.13043,0.50281
951.67999,106.35083,-1.56603,68.71469,50,0.00E+00,20,-0.13043,0.50279
951.72998,106.35583,-1.56604,68.71403,50,0.00E+00,20,-0.13032,0.50277
951.77502,106.36083,-1.56576,68.71338,50,0.00E+00,20,-0.13011,0.50276
951.82898,106.36584,-1.56578,68.71273,50,0.00E+00,20,-0.12987,0.50274
951.87097,106.37083,-1.56559,68.71208,50,0.00E+00,20,-0.12968,0.50272
951.91199,106.37583,-1.56485,68.71144,50,0.00E+00,20,-0.12956,0.50271
951.96301,106.38084,-1.56472,68.71079,50,0.00E+00,20,-0.12947,0.50269
952.01001,106.38583,-1.56444,68.71014,50,0.00E+00,20,-0.12937,0.50268
952.06897,106.39083,-1.56451,68.70949,50,0.00E+00,20,-0.12924,0.50266
952.11603,106.39584,-1.56419,68.70885,50,0.00E+00,20,-0.12909,0.50264
952.16101,106.40083,-1.56396,68.7082,50,0.00E+00,20,-0.12894,0.50262
952.211,106.40583,-1.56387,68.70756,50,0.00E+00,20,-0.12884,0.50261
952.263,106.41084,-1.56379,68.70692,50,0.00E+00,20,-0.1288,0.50259
952.31403,106.41583,-1.56352,68.70627,50,0.00E+00,20,-0.1288,0.50257
952.35797,106.42083,-1.56338,68.70563,50,0.00E+00,20,-0.12878,0.50256
952.40503,106.42583,-1.56357,68.70498,50,0.00E+00,20,-0.12871,0.50254
952.461,106.43083,-1.56335,68.70434,50,0.00E+00,20,-0.12855,0.50252
952.50201,106.43584,-1.56317,68.7037,50,0.00E+00,20,-0.12831,0.50251
952.56201,106.44083,-1.56304,68.70305,50,0.00E+00,20,-0.12799,0.50249
952.60602,106.44583,-1.56295,68.70241,50,0.00E+00,20,-0.12766,0.50247
952.66101,106.45084,-1.5632,68.70178,50,0.00E+00,20,-0.12737,0.50245
952.70001,106.45583,-1.56305,68.70114,50,0.00E+00,20,-0.12719,0.50244
952.75201,106.46083,-1.56306,68.70051,50,0.00E+00,20,-0.12716,0.50242
952.81,106.46584,-1.56303,68.69988,50,0.00E+00,20,-0.12723,0.5024
952.854,106.47083,-1.56326,68.69924,50,0.00E+00,20,-0.1273,0.50239
952.90601,106.47583,-1.56337,68.6986,50,0.00E+00,20,-0.12727,0.50237
952.95898,106.48083,-1.56347,68.69796,50,0.00E+00,20,-0.12703,0.50235
953.00299,106.48583,-1.56352,68.69732,50,0.00E+00,20,-0.12656,0.50234
953.05798,106.49084,-1.56362,68.69669,50,0.00E+00,20,-0.12595,0.50232
953.10797,106.49583,-1.56358,68.69606,50,0.00E+00,20,-0.12533,0.5023
953.15997,106.50083,-1.56359,68.69544,50,0.00E+00,20,-0.12484,0.50228
953.21503,106.50584,-1.56361,68.69482,50,0.00E+00,20,-0.12457,0.50226
953.25201,106.51083,-1.56364,68.6942,50,0.00E+00,20,-0.12449,0.50225
953.30798,106.51583,-1.56389,68.69358,50,0.00E+00,20,-0.12455,0.50223
953.36499,106.52084,-1.56386,68.69296,50,0.00E+00,20,-0.12467,0.50221
953.41199,106.52583,-1.56391,68.69233,50,0.00E+00,20,-0.12475,0.50219
953.46503,106.53083,-1.5642,68.69171,50,0.00E+00,20,-0.12472,0.50218
953.49597,106.53584,-1.56437,68.69108,50,0.00E+00,20,-0.12454,0.50217
953.552,106.54083,-1.56434,68.69045,50,0.00E+00,20,-0.12425,0.50215
953.60498,106.54583,-1.56458,68.68984,50,0.00E+00,20,-0.12391,0.50213
953.65198,106.55083,-1.56477,68.68922,50,0.00E+00,20,-0.12359,0.50211
953.70398,106.55583,-1.56501,68.6886,50,0.00E+00,20,-0.1233,0.50209
953.75598,106.56084,-1.56502,68.68799,50,0.00E+00,20,-0.12307,0.50208
953.80499,106.56583,-1.56521,68.68737,50,0.00E+00,20,-0.12289,0.50206
953.849,106.57083,-1.56563,68.68676,50,0.00E+00,20,-0.12275,0.50204
953.90399,106.57584,-1.56573,68.68615,50,0.00E+00,20,-0.12267,0.50202
953.95001,106.58083,-1.56588,68.68553,50,0.00E+00,20,-0.12264,0.50201
954.01001,106.58583,-1.56622,68.68492,50,0.00E+00,20,-0.12262,0.50199
954.052,106.59084,-1.56654,68.68431,50,0.00E+00,20,-0.12262,0.50197
954.10303,106.59583,-1.56678,68.68369,50,0.00E+00,20,-0.12262,0.50196
954.15503,106.60083,-1.56707,68.68308,50,0.00E+00,20,-0.1226,0.50194
954.211,106.60583,-1.56713,68.68247,50,0.00E+00,20,-0.12256,0.50192
954.25598,106.61083,-1.56704,68.68185,50,0.00E+00,20,-0.12248,0.5019
954.30798,106.61584,-1.56723,68.68124,50,0.00E+00,20,-0.12236,0.50189
954.35498,106.62083,-1.56738,68.68063,50,0.00E+00,20,-0.12219,0.50187
954.40698,106.62583,-1.56739,68.68002,50,0.00E+00,20,-0.12202,0.50185
954.45697,106.63084,-1.56753,68.67941,50,0.00E+00,20,-0.1219,0.50183
954.505,106.63583,-1.56768,68.6788,50,0.00E+00,20,-0.12185,0.50182
954.55298,106.64083,-1.56778,68.67819,50,0.00E+00,20,-0.1219,0.5018
954.60199,106.64584,-1.56811,68.67759,50,0.00E+00,20,-0.12201,0.50178
954.659,106.65083,-1.5684,68.67698,50,0.00E+00,20,-0.12212,0.50176
954.711,106.65583,-1.56822,68.67636,50,0.00E+00,20,-0.12214,0.50175
954.75098,106.66084,-1.56808,68.67575,50,0.00E+00,20,-0.122,0.50173
954.81,106.66583,-1.56815,68.67514,50,0.00E+00,20,-0.12175,0.50171
954.85498,106.67083,-1.56833,68.67453,50,0.00E+00,20,-0.12146,0.5017
954.90198,106.67583,-1.56848,68.67393,50,0.00E+00,20,-0.12122,0.50168
954.94702,106.68083,-1.56866,68.67332,50,0.00E+00,20,-0.12105,0.50167
955.00702,106.68584,-1.56882,68.67272,50,0.00E+00,20,-0.12095,0.50164
955.06,106.69083,-1.56897,68.67211,50,0.00E+00,20,-0.12085,0.50163
955.10498,106.69583,-1.56907,68.67151,50,0.00E+00,20,-0.12068,0.50161
955.159,106.70084,-1.56917,68.6709,50,0.00E+00,20,-0.12043,0.50159
955.20502,106.70583,-1.56941,68.6703,50,0.00E+00,20,-0.1201,0.50158
955.25299,106.71083,-1.56955,68.6697,50,0.00E+00,20,-0.11975,0.50156
955.30103,106.71584,-1.56965,68.6691,50,0.00E+00,20,-0.11942,0.50154
955.34998,106.72083,-1.5697,68.66851,50,0.00E+00,20,-0.11913,0.50153
955.40503,106.72583,-1.56962,68.66791,50,0.00E+00,20,-0.11888,0.50151
955.448,106.73083,-1.5699,68.66732,50,0.00E+00,20,-0.11866,0.50149
955.505,106.73583,-1.56973,68.66673,50,0.00E+00,20,-0.11846,0.50147
955.552,106.74084,-1.56969,68.66614,50,0.00E+00,20,-0.11828,0.50146
955.60199,106.74583,-1.56983,68.66554,50,0.00E+00,20,-0.11814,0.50144
955.659,106.75083,-1.56994,68.66496,50,0.00E+00,20,-0.11809,0.50142
955.69702,106.75584,-1.56989,68.66437,50,0.00E+00,20,-0.11813,0.50141
955.74799,106.76083,-1.57027,68.66378,50,0.00E+00,20,-0.11824,0.50139
955.80603,106.76583,-1.5707,68.66318,50,0.00E+00,20,-0.11834,0.50137
955.85199,106.77084,-1.57075,68.66259,50,0.00E+00,20,-0.11839,0.50135
955.90698,106.77583,-1.57077,68.662,50,0.00E+00,20,-0.11834,0.50133
955.94897,106.78083,-1.57072,68.66141,50,0.00E+00,20,-0.1182,0.50132
956.01001,106.78584,-1.57064,68.66081,50,0.00E+00,20,-0.11802,0.5013
956.05103,106.79083,-1.57074,68.66023,50,0.00E+00,20,-0.11782,0.50129
956.10602,106.79583,-1.57084,68.65964,50,0.00E+00,20,-0.11761,0.50127
956.15302,106.80083,-1.57103,68.65905,50,0.00E+00,20,-0.11741,0.50125
956.20898,106.80583,-1.57114,68.65846,50,0.00E+00,20,-0.1172,0.50123
956.25098,106.81084,-1.57142,68.65788,50,0.00E+00,20,-0.11699,0.50122
956.30603,106.81583,-1.57185,68.65729,50,0.00E+00,20,-0.11678,0.5012
956.34998,106.82083,-1.57189,68.65671,50,0.00E+00,20,-0.11658,0.50118
956.40002,106.82584,-1.57181,68.65613,50,0.00E+00,20,-0.11638,0.50117
956.45099,106.83083,-1.57205,68.65555,50,0.00E+00,20,-0.11619,0.50115
956.50403,106.83583,-1.5728,68.65497,50,0.00E+00,20,-0.11602,0.50113
956.552,106.84084,-1.57267,68.65439,50,0.00E+00,20,-0.11587,0.50111
956.60101,106.84583,-1.57281,68.65381,50,0.00E+00,20,-0.1157,0.5011
956.65698,106.85083,-1.57311,68.65323,50,0.00E+00,20,-0.1155,0.50108
956.70203,106.85583,-1.5732,68.65265,50,0.00E+00,20,-0.11526,0.50106
956.76599,106.86083,-1.57332,68.65208,50,0.00E+00,20,-0.11498,0.50104
956.81,106.86584,-1.57346,68.6515,50,0.00E+00,20,-0.11465,0.50102
956.867,106.87083,-1.57366,68.65092,50,0.00E+00,20,-0.11429,0.501
956.91302,106.87583,-1.57385,68.65036,50,0.00E+00,20,-0.11397,0.50099
956.96698,106.88084,-1.57386,68.64979,50,0.00E+00,20,-0.11375,0.50097
957.01599,106.88583,-1.57428,68.64922,50,0.00E+00,20,-0.11367,0.50095
957.05902,106.89083,-1.57456,68.64866,50,0.00E+00,20,-0.11374,0.50094
957.10901,106.89584,-1.5748,68.64809,50,0.00E+00,20,-0.11394,0.50092
957.15399,106.90083,-1.57518,68.64752,50,0.00E+00,20,-0.11417,0.50091
957.20697,106.90583,-1.57561,68.64695,50,0.00E+00,20,-0.11432,0.50089
957.25702,106.91084,-1.57589,68.64637,50,0.00E+00,20,-0.11432,0.50087
957.31201,106.91583,-1.57623,68.64579,50,0.00E+00,20,-0.11417,0.50085
957.36298,106.92083,-1.57661,68.64523,50,0.00E+00,20,-0.11393,0.50083
957.409,106.92583,-1.57689,68.64466,50,0.00E+00,20,-0.1137,0.50082
957.46399,106.93083,-1.57746,68.64409,50,0.00E+00,20,-0.11352,0.5008
957.513,106.93584,-1.57766,68.64353,50,0.00E+00,20,-0.11337,0.50078
957.565,106.94083,-1.57771,68.64296,50,0.00E+00,20,-0.11318,0.50076
957.62,106.94583,-1.57773,68.64239,50,0.00E+00,20,-0.11292,0.50074
957.66699,106.95084,-1.57792,68.64182,50,0.00E+00,20,-0.11259,0.50073
957.71997,106.95583,-1.57793,68.64127,50,0.00E+00,20,-0.11224,0.50071
957.771,106.96083,-1.57822,68.64071,50,0.00E+00,20,-0.11191,0.50069
957.82703,106.96584,-1.5786,68.64015,50,0.00E+00,20,-0.11163,0.50067
957.87701,106.97083,-1.57912,68.63959,50,0.00E+00,20,-0.1114,0.50066
957.91699,106.97583,-1.5794,68.63903,50,0.00E+00,20,-0.11123,0.50064
957.97302,106.98083,-1.57974,68.63848,50,0.00E+00,20,-0.11113,0.50062
958.02197,106.98583,-1.58021,68.63792,50,0.00E+00,20,-0.11113,0.50061
958.07397,106.99084,-1.5805,68.63737,50,0.00E+00,20,-0.11124,0.50059
958.13599,106.99583,-1.58066,68.63682,50,0.00E+00,20,-0.11141,0.50057
958.19299,107.00083,-1.58104,68.63626,50,0.00E+00,20,-0.11163,0.50055
958.24701,107.00584,-1.58124,68.6357,50,0.00E+00,20,-0.11184,0.50053
958.284,107.01083,-1.58142,68.63514,50,0.00E+00,20,-0.112,0.50052
958.336,107.01583,-1.58162,68.63458,50,0.00E+00,20,-0.11207,0.5005
958.37903,107.02084,-1.58171,68.63401,50,0.00E+00,20,-0.11204,0.50048
958.44098,107.02583,-1.58196,68.63345,50,0.00E+00,20,-0.11192,0.50046
958.48798,107.03083,-1.58215,68.63289,50,0.00E+00,20,-0.11176,0.50045
958.54102,107.03584,-1.5824,68.63234,50,0.00E+00,20,-0.11157,0.50043
958.59698,107.04083,-1.58265,68.63178,50,0.00E+00,20,-0.11137,0.50041
958.64203,107.04583,-1.58302,68.63122,50,0.00E+00,20,-0.11117,0.50039
958.69299,107.05083,-1.58321,68.63067,50,0.00E+00,20,-0.11096,0.50038
958.74402,107.05583,-1.58332,68.63011,50,0.00E+00,20,-0.11073,0.50036
958.78601,107.06084,-1.58355,68.62956,50,0.00E+00,20,-0.11044,0.50034
958.84399,107.06583,-1.58408,68.629,50,0.00E+00,20,-0.11011,0.50032
958.88599,107.07083,-1.58422,68.62846,50,0.00E+00,20,-0.10979,0.50031
958.93597,107.07584,-1.5845,68.62791,50,0.00E+00,20,-0.10954,0.50029
958.97998,107.08083,-1.58478,68.62736,50,0.00E+00,20,-0.10938,0.50028
959.039,107.08583,-1.5848,68.62682,50,0.00E+00,20,-0.10927,0.50026
959.08899,107.09084,-1.585,68.62627,50,0.00E+00,20,-0.10918,0.50024
959.14398,107.09583,-1.58519,68.62573,50,0.00E+00,20,-0.10904,0.50022
959.19702,107.10083,-1.58553,68.62518,50,0.00E+00,20,-0.10886,0.5002
959.25,107.10583,-1.5855,68.62463,50,0.00E+00,20,-0.10871,0.50018
959.29797,107.11083,-1.5856,68.62409,50,0.00E+00,20,-0.10864,0.50017
959.35901,107.11584,-1.58599,68.62356,50,0.00E+00,20,-0.10871,0.50015
959.39099,107.12083,-1.58607,68.62301,50,0.00E+00,20,-0.10886,0.50013
959.44202,107.12583,-1.58622,68.62246,50,0.00E+00,20,-0.109,0.50012
959.49902,107.13084,-1.58605,68.62192,50,0.00E+00,20,-0.10906,0.5001
959.55701,107.13583,-1.58616,68.62137,50,0.00E+00,20,-0.10897,0.50008
959.59601,107.14083,-1.58625,68.62083,50,0.00E+00,20,-0.10874,0.50006
959.64801,107.14584,-1.58644,68.62028,50,0.00E+00,20,-0.10842,0.50005
959.70203,107.15083,-1.58669,68.61974,50,0.00E+00,20,-0.10807,0.50003
959.74902,107.15583,-1.58665,68.6192,50,0.00E+00,20,-0.10776,0.50001
959.80902,107.16084,-1.58694,68.61866,50,0.00E+00,20,-0.10751,0.49999
959.854,107.16583,-1.58709,68.61813,50,0.00E+00,20,-0.10737,0.49997
959.901,107.17083,-1.58719,68.61759,50,0.00E+00,20,-0.10735,0.49996
959.95203,107.17583,-1.58738,68.61706,50,0.00E+00,20,-0.10744,0.49994
960.01099,107.18083,-1.58745,68.61652,50,0.00E+00,20,-0.1076,0.49992
960.06201,107.18584,-1.58764,68.61598,50,0.00E+00,20,-0.10777,0.4999
960.11102,107.19083,-1.58797,68.61544,50,0.00E+00,20,-0.10786,0.49989
960.16101,107.19583,-1.58826,68.6149,50,0.00E+00,20,-0.10785,0.49987
960.21198,107.20084,-1.58846,68.61436,50,0.00E+00,20,-0.10775,0.49985
960.26898,107.20583,-1.58856,68.61382,50,0.00E+00,20,-0.10759,0.49983
960.31897,107.21083,-1.58867,68.61328,50,0.00E+00,20,-0.10741,0.49981
960.36603,107.21584,-1.58862,68.61275,50,0.00E+00,20,-0.10726,0.4998
960.40802,107.22083,-1.58876,68.61221,50,0.00E+00,20,-0.10715,0.49978
960.46301,107.22583,-1.58929,68.61168,50,0.00E+00,20,-0.10711,0.49977
960.508,107.23083,-1.58939,68.61114,50,0.00E+00,20,-0.10711,0.49975
960.56201,107.23583,-1.58958,68.61061,50,0.00E+00,20,-0.10709,0.49973
960.62201,107.24084,-1.58946,68.61007,50,0.00E+00,20,-0.10702,0.49971
960.664,107.24583,-1.58937,68.60953,50,0.00E+00,20,-0.10686,0.4997
960.71399,107.25083,-1.58952,68.609,50,0.00E+00,20,-0.10663,0.49968
960.763,107.25584,-1.5898,68.60847,50,0.00E+00,20,-0.10634,0.49966
960.815,107.26083,-1.59005,68.60793,50,0.00E+00,20,-0.10607,0.49964
960.87402,107.26583,-1.5903,68.60741,50,0.00E+00,20,-0.1059,0.49962
960.92102,107.27084,-1.59054,68.60688,50,0.00E+00,20,-0.10589,0.49961
960.97101,107.27583,-1.59068,68.60636,50,0.00E+00,20,-0.10604,0.49959
961.02502,107.28083,-1.5906,68.60582,50,0.00E+00,20,-0.10625,0.49957
961.07397,107.28584,-1.59061,68.60529,50,0.00E+00,20,-0.1064,0.49955
961.13397,107.29083,-1.59096,68.60476,50,0.00E+00,20,-0.10639,0.49953
961.177,107.29583,-1.59114,68.60422,50,0.00E+00,20,-0.10621,0.49952
961.22699,107.30083,-1.59129,68.60369,50,0.00E+00,20,-0.10593,0.4995
961.27899,107.30583,-1.59144,68.60316,50,0.00E+00,20,-0.10562,0.49948
961.34198,107.31084,-1.5916,68.60264,50,0.00E+00,20,-0.10537,0.49946
961.37598,107.31583,-1.59169,68.60211,50,0.00E+00,20,-0.10521,0.49945
961.427,107.32083,-1.59198,68.60159,50,0.00E+00,20,-0.10514,0.49943
961.48297,107.32584,-1.59227,68.60106,50,0.00E+00,20,-0.10511,0.49941
961.52502,107.33083,-1.59246,68.60053,50,0.00E+00,20,-0.10508,0.4994
961.58398,107.33583,-1.59276,68.60001,50,0.00E+00,20,-0.10505,0.49938
961.63702,107.34084,-1.59272,68.59948,50,0.00E+00,20,-0.10497,0.49936
961.68799,107.34583,-1.59306,68.59896,50,0.00E+00,20,-0.10484,0.49934
961.72998,107.35083,-1.5931,68.59843,50,0.00E+00,20,-0.10468,0.49933
961.78003,107.35583,-1.5932,68.59791,50,0.00E+00,20,-0.10451,0.49931
961.83002,107.36083,-1.59331,68.59739,50,0.00E+00,20,-0.10435,0.49929
961.888,107.36584,-1.59337,68.59687,50,0.00E+00,20,-0.10421,0.49927
961.92999,107.37083,-1.59355,68.59635,50,0.00E+00,20,-0.10408,0.49926
961.98102,107.37583,-1.59375,68.59583,50,0.00E+00,20,-0.10397,0.49924
962.03699,107.38084,-1.59386,68.59531,50,0.00E+00,20,-0.1039,0.49922
962.08801,107.38583,-1.59392,68.59479,50,0.00E+00,20,-0.10385,0.4992
962.13702,107.39083,-1.59416,68.59427,50,0.00E+00,20,-0.1038,0.49919
962.19,107.39584,-1.59463,68.59375,50,0.00E+00,20,-0.10372,0.49917
962.23798,107.40083,-1.59473,68.59323,50,0.00E+00,20,-0.10359,0.49915
962.29102,107.40583,-1.59465,68.59271,50,0.00E+00,20,-0.10342,0.49913
962.34698,107.41084,-1.59443,68.5922,50,0.00E+00,20,-0.10322,0.49912
962.39697,107.41583,-1.59481,68.59168,50,0.00E+00,20,-0.10303,0.4991
962.435,107.42083,-1.595,68.59117,50,0.00E+00,20,-0.10283,0.49909
962.492,107.42583,-1.59515,68.59065,50,0.00E+00,20,-0.10264,0.49907
962.54401,107.43083,-1.5953,68.59014,50,0.00E+00,20,-0.10244,0.49905
962.59198,107.43584,-1.5954,68.58963,50,0.00E+00,20,-0.10223,0.49903
962.64001,107.44083,-1.5956,68.58912,50,0.00E+00,20,-0.10203,0.49901
962.698,107.44583,-1.59585,68.58861,50,0.00E+00,20,-0.10187,0.49899
962.74103,107.45084,-1.59613,68.5881,50,0.00E+00,20,-0.10177,0.49898
962.79797,107.45583,-1.59619,68.58759,50,0.00E+00,20,-0.10174,0.49896
962.84998,107.46083,-1.5962,68.58708,50,0.00E+00,20,-0.10174,0.49894
962.89398,107.46584,-1.59629,68.58658,50,0.00E+00,20,-0.10172,0.49893
962.94397,107.47083,-1.59626,68.58607,50,0.00E+00,20,-0.10165,0.49891
963.00598,107.47583,-1.59656,68.58556,50,0.00E+00,20,-0.1015,0.49889
963.047,107.48083,-1.59665,68.58505,50,0.00E+00,20,-0.10124,0.49887
963.10498,107.48583,-1.59704,68.58454,50,0.00E+00,20,-0.10093,0.49885
963.15399,107.49084,-1.59728,68.58404,50,0.00E+00,20,-0.10062,0.49884
963.20203,107.49583,-1.59747,68.58354,50,0.00E+00,20,-0.10037,0.49882
963.25702,107.50083,-1.59744,68.58304,50,0.00E+00,20,-0.10021,0.4988
963.29797,107.50584,-1.59725,68.58254,50,0.00E+00,20,-0.10015,0.49879
963.36798,107.51083,-1.59752,68.58204,50,0.00E+00,20,-0.10015,0.49876
963.40997,107.51583,-1.5977,68.58154,50,0.00E+00,20,-0.1002,0.49875
963.46802,107.52084,-1.59767,68.58104,50,0.00E+00,20,-0.10025,0.49873
963.51099,107.52583,-1.59758,68.58054,50,0.00E+00,20,-0.10024,0.49871
963.56799,107.53083,-1.59764,68.58003,50,0.00E+00,20,-0.10015,0.49869
963.61298,107.53584,-1.59779,68.57953,50,0.00E+00,20,-1.00E-01,0.49868
963.66998,107.54083,-1.59785,68.57903,50,0.00E+00,20,-9.97E-02,0.49866
963.711,107.54583,-1.59794,68.57853,50,0.00E+00,20,-9.95E-02,0.49865
963.76703,107.55083,-1.59796,68.57804,50,0.00E+00,20,-9.93E-02,0.49863
963.82501,107.55583,-1.5983,68.57754,50,0.00E+00,20,-9.91E-02,0.49861
963.87402,107.56084,-1.5984,68.57705,50,0.00E+00,20,-9.90E-02,0.49859
963.90601,107.56583,-1.5983,68.57655,50,0.00E+00,20,-9.89E-02,0.49858
963.95502,107.57083,-1.59835,68.57606,50,0.00E+00,20,-9.88E-02,0.49856
964.01099,107.57584,-1.59827,68.57556,50,0.00E+00,20,-9.88E-02,0.49854
964.065,107.58083,-1.59838,68.57507,50,0.00E+00,20,-9.87E-02,0.49852
964.112,107.58583,-1.59825,68.57458,50,0.00E+00,20,-9.86E-02,0.49851
964.16998,107.59084,-1.5984,68.57408,50,0.00E+00,20,-9.84E-02,0.49849
964.21899,107.59583,-1.59832,68.57359,50,0.00E+00,20,-9.82E-02,0.49847
964.26703,107.60083,-1.59823,68.5731,50,0.00E+00,20,-9.80E-02,0.49845
